code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
GGG,2014B,541890,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,241,-28.0,241.0,keep,0.9,66.7,222.0,93,6,343,9,7,2014,Feb,SocSci,Pass
GGG,2014B,542562,F,South East Region,A Level or Equivalent,60-70%,0-35,0,240,Y,241,-68.0,241.0,keep,0.9,60.7,222.0,420,7,1296,128,7,2014,Feb,SocSci,Pass
GGG,2014B,543910,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-10.0,241.0,keep,0.9,77.6,222.0,192,6,572,38,7,2014,Feb,SocSci,Pass
GGG,2014B,545665,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,Y,241,-5.0,241.0,keep,0.8,69.9,444.0,401,7,1551,70,7,2014,Feb,SocSci,Distinction
GGG,2014B,547155,F,East Anglian Region,No Formal quals,60-70%,0-35,1,60,N,241,-129.0,241.0,keep,0.7,59.4,666.0,103,6,223,27,7,2014,Feb,SocSci,Pass
GGG,2014B,548578,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,241,-81.0,241.0,keep,0.1,8.0,1837.0,106,6,667,22,7,2014,Feb,SocSci,Fail
GGG,2014B,550515,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,241,-115.0,241.0,keep,0.9,57.8,222.0,265,7,809,63,7,2014,Feb,SocSci,Pass
GGG,2014B,550662,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,241,-15.0,241.0,keep,0.3,25.0,1498.0,65,6,157,14,7,2014,Feb,SocSci,Fail
GGG,2014B,550758,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,241,-72.0,241.0,keep,0.9,70.9,222.0,122,5,543,41,7,2014,Feb,SocSci,Distinction
GGG,2014B,551562,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,N,241,-24.0,241.0,keep,0.7,49.5,666.0,78,5,165,14,7,2014,Feb,SocSci,Fail
GGG,2014B,552486,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-47.0,241.0,keep,0.9,77.6,222.0,242,7,608,61,7,2014,Feb,SocSci,Distinction
GGG,2014B,552509,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,241,-41.0,241.0,keep,0.4,30.2,1276.0,93,7,262,25,7,2014,Feb,SocSci,Fail
GGG,2014B,556406,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,241,-29.0,241.0,keep,0.8,69.9,444.0,269,6,741,47,7,2014,Feb,SocSci,Pass
GGG,2014B,556463,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-17.0,241.0,keep,0.3,21.4,1498.0,37,6,85,9,7,2014,Feb,SocSci,Fail
GGG,2014B,561441,F,South Region,Lower Than A Level,40-50%,35-55,1,60,N,241,-28.0,152.0,keep,0.1,7.4,1837.0,53,6,171,13,7,2014,Feb,SocSci,Withdrawn
GGG,2014B,562628,F,South Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-102.0,241.0,keep,0.7,45.0,666.0,100,6,405,14,7,2014,Feb,SocSci,Pass
GGG,2014B,563301,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-75.0,241.0,keep,0.2,14.6,1720.0,37,6,104,9,7,2014,Feb,SocSci,Fail
GGG,2014B,566818,F,London Region,Lower Than A Level,30-40%,0-35,0,30,Y,241,-10.0,241.0,keep,0.1,6.0,1676.0,30,5,97,5,7,2014,Feb,SocSci,Fail
GGG,2014B,569093,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,241,-17.0,241.0,keep,0.9,58.5,222.0,152,7,373,28,7,2014,Feb,SocSci,Pass
GGG,2014B,571089,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-78.0,241.0,keep,0.9,75.6,222.0,358,7,1476,61,7,2014,Feb,SocSci,Pass
GGG,2014B,573834,F,South West Region,A Level or Equivalent,70-80%,0-35,0,30,Y,241,-128.0,241.0,keep,0.3,22.9,1498.0,54,7,154,16,7,2014,Feb,SocSci,Fail
GGG,2014B,575217,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-25.0,241.0,keep,0.9,75.7,222.0,307,7,1000,41,7,2014,Feb,SocSci,Pass
GGG,2014B,575324,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,241,-24.0,241.0,keep,0.2,17.0,1615.0,37,5,133,11,7,2014,Feb,SocSci,Fail
GGG,2014B,575693,F,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-12.0,128.0,keep,0.1,7.7,1837.0,46,6,107,12,7,2014,Feb,SocSci,Withdrawn
GGG,2014B,575709,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-50.0,241.0,keep,0.7,51.6,666.0,201,6,521,53,7,2014,Feb,SocSci,Pass
GGG,2014B,577000,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,241,-10.0,241.0,keep,0.9,73.2,222.0,63,4,167,17,7,2014,Feb,SocSci,Pass
GGG,2014B,577136,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,241,-58.0,241.0,keep,0.8,69.5,444.0,229,7,933,47,7,2014,Feb,SocSci,Pass
GGG,2014B,577275,F,North Western Region,HE Qualification,20-30%,35-55,0,90,Y,241,-22.0,241.0,keep,0.9,62.1,222.0,172,6,590,44,7,2014,Feb,SocSci,Distinction
GGG,2014B,577792,F,South West Region,Lower Than A Level,50-60%,35-55,0,30,N,241,-12.0,241.0,keep,0.8,68.8,444.0,159,6,639,31,7,2014,Feb,SocSci,Distinction
GGG,2014B,578389,M,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,241,-123.0,241.0,keep,0.9,69.5,222.0,96,5,217,19,7,2014,Feb,SocSci,Pass
GGG,2014B,578452,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,Y,241,-11.0,241.0,keep,0.7,58.5,666.0,165,7,577,40,7,2014,Feb,SocSci,Pass
GGG,2014B,578845,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-57.0,241.0,keep,0.3,27.0,1498.0,108,7,267,27,7,2014,Feb,SocSci,Fail
GGG,2014B,579692,M,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,241,-22.0,241.0,keep,0.9,62.5,222.0,311,7,945,46,7,2014,Feb,SocSci,Pass
GGG,2014B,582283,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-144.0,241.0,keep,0.9,78.9,222.0,310,7,1400,57,7,2014,Feb,SocSci,Pass
GGG,2014B,583101,F,North Western Region,A Level or Equivalent,10-20,35-55,0,150,N,241,-8.0,241.0,keep,0.1,7.0,1837.0,49,6,139,7,7,2014,Feb,SocSci,Fail
GGG,2014B,583148,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-34.0,241.0,keep,0.9,61.0,222.0,90,5,324,16,7,2014,Feb,SocSci,Pass
GGG,2014B,583686,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,241,-155.0,85.0,keep,0.1,5.8,1837.0,20,5,37,4,7,2014,Feb,SocSci,Withdrawn
GGG,2014B,586054,F,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,241,-214.0,241.0,keep,0.1,7.3,1837.0,28,5,80,5,7,2014,Feb,SocSci,Fail
GGG,2014B,586494,F,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,241,-71.0,241.0,keep,0.9,86.4,222.0,197,7,604,33,7,2014,Feb,SocSci,Distinction
GGG,2014B,587287,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,241,-10.0,241.0,keep,0.1,6.5,1837.0,60,4,134,16,7,2014,Feb,SocSci,Fail
GGG,2014B,587613,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,241,-88.0,241.0,keep,0.1,4.3,1837.0,36,4,68,9,7,2014,Feb,SocSci,Fail
GGG,2014B,588031,M,South West Region,Lower Than A Level,0-10%,0-35,1,60,N,241,-12.0,241.0,keep,0.9,51.1,222.0,59,5,177,7,7,2014,Feb,SocSci,Pass
GGG,2014B,588489,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,Y,241,-8.0,241.0,keep,0.7,55.5,449.0,74,6,207,12,7,2014,Feb,SocSci,Fail
GGG,2014B,588940,M,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,241,-50.0,241.0,keep,0.3,20.6,1498.0,31,6,224,9,7,2014,Feb,SocSci,Fail
GGG,2014B,589009,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,241,-93.0,241.0,keep,0.7,54.8,400.0,80,6,237,16,7,2014,Feb,SocSci,Pass
GGG,2014B,589053,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,241,-68.0,241.0,keep,0.9,70.7,222.0,141,6,566,18,7,2014,Feb,SocSci,Pass
GGG,2014B,589973,F,London Region,Lower Than A Level,30-40%,0-35,0,90,Y,241,-22.0,241.0,keep,0.7,44.2,610.0,66,5,173,13,7,2014,Feb,SocSci,Fail
GGG,2014B,590445,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-101.0,241.0,keep,0.7,52.5,666.0,116,5,360,44,7,2014,Feb,SocSci,Pass
GGG,2014B,591563,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,241,-24.0,241.0,keep,0.8,65.5,444.0,196,7,893,24,7,2014,Feb,SocSci,Pass
GGG,2014B,592001,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,241,-53.0,241.0,keep,0.7,47.5,505.0,143,7,422,22,7,2014,Feb,SocSci,Fail
GGG,2014B,592190,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,Y,241,-155.0,241.0,keep,0.9,74.4,222.0,189,7,501,53,7,2014,Feb,SocSci,Pass
GGG,2014B,593121,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,241,-40.0,241.0,keep,0.7,58.4,666.0,74,5,251,16,7,2014,Feb,SocSci,Pass
GGG,2014B,593785,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,241,-116.0,241.0,keep,0.9,80.7,222.0,376,7,2062,80,7,2014,Feb,SocSci,Pass
GGG,2014B,593965,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-184.0,241.0,keep,0.9,78.0,222.0,311,6,1041,46,7,2014,Feb,SocSci,Distinction
GGG,2014B,594167,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-59.0,241.0,keep,0.9,82.0,222.0,193,7,843,32,7,2014,Feb,SocSci,Distinction
GGG,2014B,594723,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-11.0,241.0,keep,0.9,62.5,222.0,148,6,399,28,7,2014,Feb,SocSci,Distinction
GGG,2014B,594908,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,241,-96.0,241.0,keep,0.2,10.4,1720.0,28,4,75,10,7,2014,Feb,SocSci,Fail
GGG,2014B,595102,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,241,-28.0,241.0,keep,0.9,71.3,222.0,136,7,472,13,7,2014,Feb,SocSci,Pass
GGG,2014B,595343,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-24.0,241.0,keep,0.9,62.0,222.0,102,5,298,26,7,2014,Feb,SocSci,Pass
GGG,2014B,595572,F,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,241,-64.0,241.0,keep,0.9,79.1,222.0,284,7,996,37,7,2014,Feb,SocSci,Pass
GGG,2014B,596382,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-22.0,241.0,keep,0.8,68.9,444.0,78,5,170,13,7,2014,Feb,SocSci,Fail
GGG,2014B,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,241,-141.0,241.0,keep,0.9,76.0,222.0,591,7,2769,139,7,2014,Feb,SocSci,Pass
GGG,2014B,596588,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,241,-8.0,241.0,keep,0.9,69.0,222.0,106,6,326,22,7,2014,Feb,SocSci,Pass
GGG,2014B,596751,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,241,-54.0,241.0,keep,0.9,82.0,222.0,537,7,1670,123,7,2014,Feb,SocSci,Distinction
GGG,2014B,597010,F,South Region,Lower Than A Level,20-30%,0-35,1,60,N,241,-85.0,241.0,keep,0.9,72.4,222.0,117,6,341,17,7,2014,Feb,SocSci,Pass
GGG,2014B,597037,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-8.0,241.0,keep,0.4,29.4,1276.0,74,7,158,18,7,2014,Feb,SocSci,Fail
GGG,2014B,598017,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,241,-127.0,241.0,keep,0.7,52.2,666.0,185,6,481,62,7,2014,Feb,SocSci,Distinction
GGG,2014B,598127,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-99.0,241.0,keep,0.3,12.5,1554.0,119,5,374,26,7,2014,Feb,SocSci,Fail
GGG,2014B,598496,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,241,-43.0,241.0,keep,0.1,6.0,1837.0,35,7,75,7,7,2014,Feb,SocSci,Fail
GGG,2014B,598564,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-92.0,241.0,keep,0.3,17.5,1554.0,19,4,71,5,7,2014,Feb,SocSci,Fail
GGG,2014B,599144,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,241,-8.0,241.0,keep,0.9,67.3,222.0,89,5,272,17,7,2014,Feb,SocSci,Pass
GGG,2014B,599276,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,N,241,-28.0,241.0,keep,0.9,84.7,222.0,573,7,1919,126,7,2014,Feb,SocSci,Distinction
GGG,2014B,599467,M,South West Region,Lower Than A Level,20-30%,0-35,1,60,N,241,-64.0,241.0,keep,0.7,48.5,666.0,192,7,479,45,7,2014,Feb,SocSci,Pass
GGG,2014B,599620,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-46.0,241.0,keep,0.9,80.1,222.0,615,6,2476,157,7,2014,Feb,SocSci,Pass
GGG,2014B,600035,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,241,-36.0,241.0,keep,0.9,70.3,222.0,164,6,614,37,7,2014,Feb,SocSci,Pass
GGG,2014B,600714,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,241,-85.0,241.0,keep,0.7,60.0,666.0,77,5,285,21,7,2014,Feb,SocSci,Pass
GGG,2014B,601064,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,241,-50.0,241.0,keep,0.9,82.7,222.0,210,6,563,48,7,2014,Feb,SocSci,Pass
GGG,2014B,602045,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-127.0,241.0,keep,0.9,77.6,222.0,156,6,489,24,7,2014,Feb,SocSci,Distinction
GGG,2014B,602061,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,N,241,-29.0,241.0,keep,0.7,48.0,666.0,136,7,354,32,7,2014,Feb,SocSci,Fail
GGG,2014B,602655,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,60,N,241,-75.0,241.0,keep,0.8,72.1,444.0,174,7,597,42,7,2014,Feb,SocSci,Distinction
GGG,2014B,603064,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,241,-100.0,241.0,keep,0.9,75.0,222.0,500,7,1595,96,7,2014,Feb,SocSci,Fail
GGG,2014B,603612,F,North Western Region,A Level or Equivalent,10-20,35-55,1,60,N,241,-8.0,241.0,keep,0.9,63.9,222.0,203,6,651,52,7,2014,Feb,SocSci,Fail
GGG,2014B,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,241,-8.0,241.0,keep,0.8,71.9,444.0,137,6,366,21,7,2014,Feb,SocSci,Pass
GGG,2014B,604504,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,241,-12.0,241.0,keep,0.9,78.0,222.0,178,6,570,52,7,2014,Feb,SocSci,Distinction
GGG,2014B,604901,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,Y,241,-115.0,241.0,keep,0.9,75.5,222.0,166,7,586,32,7,2014,Feb,SocSci,Pass
GGG,2014B,605176,F,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,241,-24.0,241.0,keep,0.1,4.5,1837.0,5,2,6,3,7,2014,Feb,SocSci,Fail
GGG,2014B,605375,F,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,241,-66.0,241.0,keep,0.9,49.5,222.0,147,6,594,24,7,2014,Feb,SocSci,Pass
GGG,2014B,605445,F,London Region,Lower Than A Level,40-50%,0-35,1,60,N,241,-88.0,241.0,keep,0.9,68.8,222.0,184,7,613,37,7,2014,Feb,SocSci,Pass
GGG,2014B,605556,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,241,-8.0,241.0,keep,0.9,64.7,222.0,94,7,270,16,7,2014,Feb,SocSci,Pass
GGG,2014B,605702,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-71.0,241.0,keep,0.9,69.5,222.0,101,6,261,16,7,2014,Feb,SocSci,Fail
GGG,2014B,605828,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,Y,241,-17.0,241.0,keep,0.9,70.5,222.0,127,7,396,26,7,2014,Feb,SocSci,Pass
GGG,2014B,606101,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,241,-11.0,241.0,keep,0.8,72.8,444.0,186,7,617,34,7,2014,Feb,SocSci,Pass
GGG,2014B,606175,F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-103.0,241.0,keep,0.9,73.9,222.0,88,6,248,13,7,2014,Feb,SocSci,Pass
GGG,2014B,606296,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,60,N,241,-50.0,241.0,keep,0.9,80.8,222.0,144,7,658,19,7,2014,Feb,SocSci,Pass
GGG,2014B,606389,M,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-117.0,241.0,keep,0.9,81.5,222.0,597,7,3001,121,7,2014,Feb,SocSci,Pass
GGG,2014B,606707,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-60.0,241.0,keep,0.8,64.2,444.0,161,7,666,39,7,2014,Feb,SocSci,Distinction
GGG,2014B,606858,M,North Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-59.0,241.0,keep,0.9,75.5,222.0,267,7,758,53,7,2014,Feb,SocSci,Pass
GGG,2014B,607235,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-95.0,241.0,keep,0.9,76.6,222.0,273,6,884,49,7,2014,Feb,SocSci,Distinction
GGG,2014B,607530,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,60,N,241,-85.0,241.0,keep,0.9,72.8,222.0,109,5,433,28,7,2014,Feb,SocSci,Pass
GGG,2014B,607536,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,241,-130.0,241.0,keep,0.8,64.7,444.0,204,6,720,40,7,2014,Feb,SocSci,Pass
GGG,2014B,607547,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,241,-28.0,241.0,keep,0.9,77.7,222.0,172,7,446,39,7,2014,Feb,SocSci,Pass
GGG,2014B,607762,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-28.0,241.0,keep,0.9,71.1,222.0,106,5,211,13,7,2014,Feb,SocSci,Distinction
GGG,2014B,608109,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-23.0,241.0,keep,0.8,45.0,444.0,159,6,536,43,7,2014,Feb,SocSci,Pass
GGG,2014B,608221,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-1.0,241.0,keep,0.9,50.0,222.0,63,5,164,13,7,2014,Feb,SocSci,Fail
GGG,2014B,608263,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-43.0,241.0,keep,0.9,74.5,222.0,345,7,1084,72,7,2014,Feb,SocSci,Distinction
GGG,2014B,608292,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,241,-150.0,241.0,keep,0.8,62.1,444.0,267,6,1077,80,7,2014,Feb,SocSci,Pass
GGG,2014B,608596,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,241,-27.0,241.0,keep,0.7,46.0,666.0,137,6,322,28,7,2014,Feb,SocSci,Pass
GGG,2014B,608907,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,241,-61.0,241.0,keep,0.7,60.5,666.0,107,7,478,19,7,2014,Feb,SocSci,Pass
GGG,2014B,609297,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,241,-101.0,241.0,keep,0.9,80.5,222.0,320,7,1158,53,7,2014,Feb,SocSci,Pass
GGG,2014B,609326,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,241,-79.0,241.0,keep,0.9,62.7,222.0,175,7,565,37,7,2014,Feb,SocSci,Pass
GGG,2014B,609754,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,241,-101.0,241.0,keep,0.9,64.2,222.0,150,6,490,32,7,2014,Feb,SocSci,Pass
GGG,2014B,610127,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,241,-66.0,241.0,keep,0.9,73.5,222.0,39,6,119,7,7,2014,Feb,SocSci,Pass
GGG,2014B,610336,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,241,-17.0,241.0,keep,0.2,11.9,1720.0,1,1,1,1,7,2014,Feb,SocSci,Fail
GGG,2014B,610398,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,241,-22.0,241.0,keep,0.8,60.2,444.0,364,7,1325,71,7,2014,Feb,SocSci,Pass
GGG,2014B,610917,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-11.0,241.0,keep,0.2,15.4,1720.0,68,6,204,20,7,2014,Feb,SocSci,Fail
GGG,2014B,610967,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,241,-93.0,241.0,keep,0.5,29.1,1054.0,74,7,317,16,7,2014,Feb,SocSci,Fail
GGG,2014B,611195,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-60.0,241.0,keep,0.7,56.9,666.0,158,6,440,41,7,2014,Feb,SocSci,Pass
GGG,2014B,611489,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,30,N,241,-8.0,241.0,keep,0.9,81.8,222.0,311,7,1211,58,7,2014,Feb,SocSci,Distinction
GGG,2014B,611496,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,241,-67.0,241.0,keep,0.9,80.3,222.0,484,6,2020,97,7,2014,Feb,SocSci,Distinction
GGG,2014B,611534,F,London Region,Lower Than A Level,20-30%,35-55,1,60,N,241,-61.0,241.0,keep,0.1,6.5,1837.0,20,5,53,7,7,2014,Feb,SocSci,Fail
GGG,2014B,611612,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,241,-28.0,241.0,keep,0.9,58.6,222.0,190,7,578,43,7,2014,Feb,SocSci,Pass
GGG,2014B,611629,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,241,-8.0,241.0,keep,0.1,8.4,1837.0,63,5,172,17,7,2014,Feb,SocSci,Fail
GGG,2014B,611962,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,241,-122.0,241.0,keep,0.9,78.7,222.0,173,6,689,29,7,2014,Feb,SocSci,Pass
GGG,2014B,612002,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,241,-72.0,241.0,keep,0.9,83.8,222.0,221,7,823,45,7,2014,Feb,SocSci,Pass
GGG,2014B,612039,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-109.0,241.0,keep,0.9,51.2,222.0,138,7,428,37,7,2014,Feb,SocSci,Distinction
GGG,2014B,612089,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,241,-41.0,241.0,keep,0.8,43.5,444.0,74,6,180,14,7,2014,Feb,SocSci,Fail
GGG,2014B,612319,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-17.0,241.0,keep,0.9,66.5,222.0,58,5,150,10,7,2014,Feb,SocSci,Pass
GGG,2014B,612363,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-78.0,241.0,keep,0.1,0.0,1837.0,9,3,15,3,7,2014,Feb,SocSci,Fail
GGG,2014B,612565,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-116.0,241.0,keep,0.9,74.3,222.0,235,7,636,45,7,2014,Feb,SocSci,Pass
GGG,2014B,612621,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-99.0,241.0,keep,0.9,70.0,222.0,166,6,633,31,7,2014,Feb,SocSci,Pass
GGG,2014B,612690,F,North Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-47.0,241.0,keep,0.9,71.9,222.0,144,7,350,24,7,2014,Feb,SocSci,Pass
GGG,2014B,612797,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-78.0,241.0,keep,0.8,63.2,444.0,168,6,509,31,7,2014,Feb,SocSci,Pass
GGG,2014B,612870,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,241,-93.0,241.0,keep,0.8,51.5,283.0,182,7,615,26,7,2014,Feb,SocSci,Pass
GGG,2014B,612903,F,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,241,-108.0,241.0,keep,0.8,73.5,444.0,175,7,550,32,7,2014,Feb,SocSci,Pass
GGG,2014B,612929,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,241,-92.0,241.0,keep,0.9,64.2,222.0,153,7,644,27,7,2014,Feb,SocSci,Fail
GGG,2014B,613015,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,241,-113.0,241.0,keep,0.9,79.6,222.0,398,7,1473,68,7,2014,Feb,SocSci,Distinction
GGG,2014B,613039,M,North Region,Lower Than A Level,40-50%,0-35,0,30,N,241,-100.0,241.0,keep,0.3,19.3,1498.0,57,5,149,22,7,2014,Feb,SocSci,Fail
GGG,2014B,613131,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,241,-92.0,241.0,keep,0.9,80.5,222.0,274,7,1045,55,7,2014,Feb,SocSci,Pass
GGG,2014B,613235,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,241,-81.0,241.0,keep,0.8,57.9,283.0,314,7,1000,68,7,2014,Feb,SocSci,Pass
GGG,2014B,613300,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,241,-109.0,241.0,keep,0.9,81.8,222.0,300,6,802,59,7,2014,Feb,SocSci,Distinction
GGG,2014B,613611,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,241,-95.0,241.0,keep,0.2,10.0,1720.0,69,6,148,17,7,2014,Feb,SocSci,Fail
GGG,2014B,613616,M,London Region,Lower Than A Level,10-20,35-55,0,30,Y,241,-75.0,241.0,keep,0.9,70.1,222.0,298,7,1387,73,7,2014,Feb,SocSci,Fail
GGG,2014B,613639,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-92.0,241.0,keep,0.2,17.0,1720.0,32,4,90,9,7,2014,Feb,SocSci,Fail
