code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
GGG,2014B,632483,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-15.0,241.0,1.0,87.5,0.0,102.0,6.0,413.0,29.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632485,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,241,-15.0,241.0,1.0,62.5,0.0,189.0,7.0,589.0,49.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632512,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,241,-17.0,241.0,1.0,68.0,0.0,62.0,7.0,167.0,21.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632514,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,241,-24.0,241.0,1.0,56.5,0.0,130.0,7.0,358.0,24.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,632526,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,241,-17.0,241.0,1.0,70.5,0.0,79.0,7.0,333.0,24.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632543,F,East Anglian Region,HE Qualification,40-50%,0-35,0,30,N,241,-10.0,241.0,1.0,77.0,0.0,129.0,6.0,403.0,29.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,632558,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,241,-10.0,241.0,0.0,0.0,0.0,21.0,4.0,55.0,4.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,632559,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,241,-25.0,241.0,1.0,67.5,0.0,183.0,7.0,477.0,34.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632569,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,241,-22.0,241.0,1.0,82.5,0.0,33.0,6.0,107.0,9.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,632577,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,241,-10.0,241.0,0.5,26.5,61.0,41.0,5.0,151.0,10.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,632613,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,241,-10.0,241.0,1.0,78.5,0.0,25.0,6.0,60.0,6.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,632619,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,241,-15.0,241.0,1.0,82.0,0.0,17.0,5.0,44.0,4.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632631,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-29.0,241.0,0.5,33.5,117.0,32.0,5.0,69.0,9.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,632638,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-10.0,241.0,1.0,71.5,0.0,53.0,6.0,116.0,9.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,632640,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-8.0,241.0,1.0,43.0,0.0,251.0,7.0,716.0,60.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632667,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,Y,241,-23.0,241.0,1.0,65.0,0.0,100.0,7.0,297.0,44.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632673,F,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-15.0,241.0,1.0,80.0,0.0,71.0,6.0,202.0,14.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632675,F,South East Region,Lower Than A Level,10-20,35-55,0,30,Y,241,-17.0,241.0,1.0,70.5,0.0,124.0,6.0,617.0,26.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632687,F,North Region,No Formal quals,10-20,0-35,0,30,N,241,-8.0,241.0,1.0,55.5,0.0,51.0,5.0,114.0,11.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632936,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-28.0,241.0,1.0,61.5,0.0,215.0,7.0,839.0,56.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,632959,M,North Region,Lower Than A Level,20-30%,35-55,0,30,N,241,-24.0,241.0,1.0,65.5,0.0,133.0,7.0,427.0,45.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,632966,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-10.0,164.0,1.0,65.5,0.0,43.0,6.0,93.0,14.0,7.0,2014,Feb,SocSci,Withdrawn
GGG,2014B,632989,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,241,-10.0,241.0,1.0,71.5,0.0,156.0,7.0,502.0,43.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633026,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,241,-27.0,180.0,1.0,79.5,0.0,94.0,7.0,311.0,22.0,7.0,2014,Feb,SocSci,Withdrawn
GGG,2014B,633096,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,241,-8.0,241.0,1.0,67.5,0.0,143.0,7.0,385.0,27.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633098,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-10.0,241.0,1.0,83.5,0.0,78.0,6.0,220.0,19.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633118,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-15.0,241.0,1.0,76.0,0.0,304.0,6.0,1014.0,64.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633123,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,Y,241,-10.0,241.0,0.5,45.0,61.0,11.0,5.0,15.0,5.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633209,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-25.0,241.0,1.0,60.0,0.0,90.0,6.0,244.0,16.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633285,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,Y,241,-17.0,241.0,1.0,76.5,0.0,222.0,6.0,661.0,49.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633389,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,Y,241,-15.0,241.0,1.0,55.0,0.0,70.0,5.0,256.0,13.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633417,M,London Region,A Level or Equivalent,10-20,35-55,0,30,N,241,-12.0,241.0,1.0,73.0,0.0,289.0,7.0,742.0,77.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633429,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,241,-13.0,241.0,1.0,85.0,0.0,132.0,6.0,437.0,35.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633435,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,241,-15.0,241.0,0.5,32.5,117.0,20.0,4.0,33.0,8.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633436,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-12.0,241.0,0.0,0.0,0.0,34.0,6.0,82.0,5.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633448,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-6.0,241.0,0.0,0.0,0.0,22.0,4.0,35.0,7.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633453,F,South West Region,HE Qualification,50-60%,35-55,0,30,N,241,-25.0,241.0,1.0,70.0,0.0,86.0,6.0,398.0,18.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,633459,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,241,-11.0,241.0,1.0,65.0,0.0,82.0,6.0,326.0,15.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633464,M,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-17.0,241.0,1.0,82.5,0.0,125.0,6.0,365.0,40.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,633474,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,241,-24.0,241.0,1.0,67.5,0.0,105.0,6.0,342.0,23.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,633498,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,241,-23.0,241.0,1.0,75.0,0.0,60.0,7.0,152.0,12.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633514,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,241,-15.0,241.0,1.0,76.5,0.0,59.0,7.0,184.0,15.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633515,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,241,-4.0,241.0,0.0,0.0,0.0,7.0,4.0,10.0,2.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633569,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-1.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,Feb,SocSci,Fail
GGG,2014B,633585,F,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,241,-10.0,241.0,0.0,0.0,0.0,48.0,6.0,124.0,11.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633588,F,South East Region,HE Qualification,90-100%,0-35,0,30,N,241,-8.0,241.0,1.0,90.0,0.0,124.0,6.0,373.0,30.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633608,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-12.0,241.0,1.0,74.5,0.0,68.0,7.0,225.0,14.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,633609,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-10.0,241.0,1.0,81.0,0.0,68.0,6.0,163.0,17.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633643,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,241,-13.0,241.0,1.0,70.0,0.0,152.0,7.0,617.0,35.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633660,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,241,-24.0,241.0,1.0,70.5,0.0,236.0,6.0,886.0,42.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633666,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-10.0,241.0,1.0,70.0,0.0,69.0,7.0,232.0,15.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633682,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-10.0,241.0,1.0,82.5,0.0,86.0,5.0,218.0,19.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633683,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,Y,241,2.0,241.0,1.0,68.0,0.0,18.0,5.0,40.0,6.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633685,F,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,241,-24.0,241.0,1.0,62.0,0.0,449.0,7.0,1847.0,93.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633690,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-17.0,241.0,1.0,82.0,0.0,111.0,7.0,368.0,21.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633747,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,241,-10.0,241.0,1.0,78.5,0.0,50.0,6.0,235.0,8.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633749,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-5.0,241.0,0.0,0.0,0.0,21.0,5.0,72.0,4.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633923,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,241,-11.0,241.0,1.0,88.5,0.0,285.0,6.0,686.0,76.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,633956,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,241,-24.0,241.0,1.0,66.5,0.0,112.0,6.0,418.0,28.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,633967,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,241,-5.0,241.0,0.0,0.0,0.0,7.0,4.0,16.0,1.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,633979,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,241,-13.0,241.0,1.0,72.5,0.0,278.0,7.0,638.0,79.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634018,M,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,241,-10.0,241.0,1.0,81.5,0.0,91.0,7.0,454.0,17.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634027,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,241,-8.0,241.0,1.0,48.5,0.0,27.0,5.0,53.0,9.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634054,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-4.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,Feb,SocSci,Fail
GGG,2014B,634061,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,241,-23.0,241.0,1.0,68.5,0.0,125.0,7.0,487.0,23.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634066,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-23.0,241.0,0.5,34.0,117.0,41.0,5.0,111.0,12.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634076,F,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,241,-17.0,241.0,1.0,82.5,0.0,169.0,7.0,774.0,41.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634234,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,241,-11.0,241.0,1.0,70.0,0.0,475.0,7.0,2113.0,94.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634258,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-17.0,241.0,1.0,57.5,0.0,231.0,7.0,825.0,51.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634273,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,241,-7.0,241.0,0.5,35.5,117.0,86.0,6.0,378.0,17.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634311,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,30,N,241,-15.0,241.0,0.5,22.5,117.0,14.0,4.0,22.0,4.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634316,F,North Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-15.0,241.0,1.0,62.0,0.0,155.0,6.0,384.0,40.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634320,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,Y,241,-23.0,241.0,1.0,74.0,0.0,38.0,6.0,65.0,15.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634323,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,241,-12.0,241.0,1.0,79.5,0.0,219.0,7.0,1010.0,39.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634340,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-17.0,241.0,0.5,30.0,117.0,38.0,4.0,75.0,9.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634344,M,London Region,Lower Than A Level,80-90%,0-35,0,30,Y,241,-15.0,241.0,1.0,57.5,0.0,111.0,7.0,396.0,27.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634345,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,241,-15.0,241.0,0.5,42.5,117.0,2.0,2.0,3.0,1.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634369,F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,241,-12.0,241.0,1.0,80.5,0.0,251.0,7.0,1408.0,63.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634404,F,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-23.0,241.0,1.0,70.0,0.0,86.0,6.0,550.0,18.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634444,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-11.0,241.0,1.0,57.5,0.0,58.0,5.0,162.0,10.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634461,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,241,-5.0,241.0,1.0,55.0,0.0,91.0,7.0,304.0,15.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634494,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,241,-1.0,241.0,1.0,63.5,0.0,52.0,6.0,131.0,12.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634498,F,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,241,-5.0,241.0,1.0,38.0,0.0,64.0,6.0,175.0,21.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634503,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,241,-1.0,241.0,1.0,72.5,0.0,113.0,5.0,297.0,25.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634529,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,241,-22.0,241.0,1.0,81.5,0.0,26.0,6.0,81.0,5.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634530,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,241,-10.0,241.0,1.0,81.0,0.0,96.0,6.0,311.0,31.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634547,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,241,-10.0,241.0,1.0,76.0,0.0,39.0,7.0,148.0,8.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634551,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,241,-11.0,241.0,1.0,71.5,0.0,81.0,5.0,242.0,11.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634562,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-8.0,241.0,0.0,0.0,0.0,26.0,4.0,97.0,6.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634569,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-11.0,241.0,1.0,72.5,0.0,174.0,7.0,616.0,51.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634583,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,241,-15.0,241.0,1.0,80.0,0.0,135.0,6.0,465.0,34.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634746,M,London Region,Lower Than A Level,10-20,35-55,0,30,N,241,-8.0,241.0,1.0,72.5,0.0,51.0,5.0,143.0,9.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,634751,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-10.0,241.0,0.5,39.0,61.0,55.0,6.0,216.0,9.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,634822,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-11.0,241.0,0.5,27.5,117.0,99.0,6.0,368.0,17.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634848,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,241,-8.0,241.0,1.0,66.0,0.0,87.0,6.0,176.0,24.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634899,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,241,-11.0,241.0,0.0,0.0,0.0,72.0,6.0,174.0,12.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634933,F,South Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-12.0,241.0,0.0,0.0,0.0,9.0,4.0,20.0,2.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634968,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,241,-11.0,241.0,0.5,32.5,117.0,59.0,5.0,221.0,14.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,634986,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,30,N,241,-11.0,241.0,1.0,92.5,0.0,181.0,6.0,670.0,43.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,635035,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,241,-15.0,241.0,1.0,88.5,0.0,350.0,7.0,1268.0,80.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,635052,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,241,-17.0,241.0,1.0,61.0,0.0,56.0,7.0,135.0,14.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,635233,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,241,-5.0,241.0,1.0,66.0,0.0,53.0,4.0,144.0,11.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,635506,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,241,-1.0,241.0,1.0,71.0,0.0,149.0,7.0,322.0,41.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,635813,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,241,-4.0,241.0,1.0,73.0,0.0,14.0,5.0,38.0,3.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,635885,M,South Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-7.0,241.0,1.0,52.5,0.0,17.0,5.0,26.0,7.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,1413027,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,241,-22.0,241.0,1.0,82.5,0.0,287.0,6.0,1354.0,55.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,1422737,F,South West Region,Lower Than A Level,50-60%,35-55,0,30,N,241,-17.0,241.0,1.0,61.0,0.0,81.0,5.0,188.0,19.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,1860171,M,East Anglian Region,HE Qualification,50-60%,35-55,0,30,N,241,-45.0,241.0,1.0,90.0,0.0,198.0,7.0,428.0,50.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,1882021,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-10.0,241.0,1.0,79.5,0.0,149.0,6.0,570.0,26.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,1897611,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,241,-17.0,241.0,1.0,79.5,0.0,264.0,6.0,628.0,70.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,1994632,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,241,-140.0,241.0,1.0,73.0,0.0,90.0,6.0,274.0,24.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2067555,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,241,-25.0,241.0,1.0,55.0,0.0,29.0,5.0,99.0,9.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,2081937,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,30,N,241,-57.0,241.0,1.0,87.5,0.0,212.0,7.0,512.0,70.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,2082945,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,241,-17.0,241.0,1.0,63.0,0.0,69.0,6.0,164.0,18.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2135315,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,30,N,241,-79.0,241.0,1.0,67.0,0.0,34.0,7.0,111.0,12.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2237813,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,241,-8.0,241.0,0.5,35.0,117.0,12.0,5.0,32.0,5.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,2252963,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,N,241,-65.0,241.0,1.0,75.0,0.0,83.0,7.0,235.0,21.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2262510,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,241,-17.0,241.0,1.0,75.0,0.0,58.0,4.0,167.0,12.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,2264282,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,241,-17.0,191.0,1.0,77.5,0.0,29.0,4.0,74.0,8.0,7.0,2014,Feb,SocSci,Withdrawn
GGG,2014B,2272474,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,241,-15.0,241.0,1.0,49.5,0.0,44.0,6.0,124.0,14.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2322120,F,Yorkshire Region,HE Qualification,10-20,35-55,0,30,N,241,-40.0,241.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,2351589,F,South East Region,HE Qualification,50-60%,35-55,0,30,N,241,-36.0,241.0,1.0,96.0,0.0,122.0,7.0,527.0,22.0,7.0,2014,Feb,SocSci,Distinction
GGG,2014B,2392554,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,Y,241,-8.0,241.0,1.0,90.0,0.0,77.0,5.0,175.0,27.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2410140,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,241,-17.0,220.0,1.0,57.5,0.0,13.0,5.0,28.0,6.0,7.0,2014,Feb,SocSci,Withdrawn
GGG,2014B,2445562,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,241,-34.0,241.0,1.0,70.0,0.0,13.0,3.0,24.0,10.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2452045,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,241,-21.0,241.0,1.0,71.0,0.0,122.0,7.0,436.0,14.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2526485,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,241,-23.0,241.0,1.0,70.0,0.0,238.0,7.0,851.0,51.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2533407,F,East Midlands Region,HE Qualification,20-30%,35-55,0,30,N,241,-15.0,241.0,1.0,72.5,0.0,286.0,7.0,997.0,50.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2546763,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,241,-52.0,241.0,0.0,0.0,0.0,9.0,4.0,18.0,3.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,2563715,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,241,-11.0,241.0,1.0,52.5,0.0,83.0,5.0,187.0,22.0,7.0,2014,Feb,SocSci,Pass
GGG,2014B,2574825,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,241,-8.0,241.0,0.5,25.0,117.0,41.0,6.0,126.0,11.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,2577437,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,241,-15.0,156.0,1.0,87.0,0.0,65.0,6.0,249.0,16.0,7.0,2014,Feb,SocSci,Withdrawn
GGG,2014B,2619903,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,241,-74.0,241.0,0.0,0.0,0.0,8.0,4.0,14.0,2.0,7.0,2014,Feb,SocSci,Fail
GGG,2014B,2649914,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,241,-103.0,241.0,1.0,72.0,0.0,90.0,7.0,270.0,15.0,7.0,2014,Feb,SocSci,Distinction
