code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
GGG,F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,261,-75.0,261.0,keep,0.7,62.7,687.0,292,7,1018,60,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,261,-93.0,261.0,keep,0.9,75.5,229.0,226,7,707,50,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,261,-26.0,261.0,keep,0.9,74.0,229.0,173,6,429,41,7,2013,Oct,SocSci,Distinction
GGG,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,261,-157.0,261.0,keep,0.7,53.5,687.0,129,6,398,31,7,2013,Oct,SocSci,Pass
GGG,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,261,-43.0,261.0,keep,0.9,74.9,229.0,414,7,1455,94,7,2013,Oct,SocSci,Pass
GGG,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-143.0,261.0,keep,0.9,79.5,229.0,136,6,616,33,7,2013,Oct,SocSci,Distinction
GGG,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,261,-39.0,261.0,keep,0.1,7.0,1900.0,7,4,19,3,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,261,-49.0,261.0,keep,0.9,85.0,229.0,92,7,320,14,7,2013,Oct,SocSci,Distinction
GGG,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,Y,261,-67.0,261.0,keep,0.9,72.6,229.0,186,6,486,29,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,261,-109.0,261.0,keep,0.9,78.0,229.0,230,7,1240,48,7,2013,Oct,SocSci,Distinction
GGG,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,Y,261,-49.0,261.0,keep,0.9,80.3,229.0,165,6,617,41,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,50-60%,35-55,0,30,N,261,-89.0,261.0,keep,0.9,75.7,229.0,238,7,703,61,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,261,-53.0,261.0,keep,0.9,74.3,229.0,274,7,817,81,7,2013,Oct,SocSci,Pass
GGG,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-24.0,261.0,keep,0.9,78.5,229.0,111,6,422,19,7,2013,Oct,SocSci,Pass
GGG,F,South West Region,A Level or Equivalent,0-10%,35-55,0,90,N,261,-31.0,261.0,keep,0.6,48.4,748.0,285,6,783,72,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,261,-16.0,261.0,keep,0.9,74.9,229.0,235,7,747,41,7,2013,Oct,SocSci,Fail
GGG,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,261,-29.0,261.0,keep,0.6,52.0,587.0,114,6,441,14,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-23.0,261.0,keep,0.9,80.6,229.0,131,5,548,27,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,261,-99.0,261.0,keep,0.8,63.8,458.0,149,7,493,31,7,2013,Oct,SocSci,Pass
GGG,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,261,-71.0,261.0,keep,0.9,76.6,229.0,256,6,724,83,7,2013,Oct,SocSci,Fail
GGG,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,261,-114.0,261.0,keep,0.7,41.0,687.0,68,6,295,8,7,2013,Oct,SocSci,Fail
GGG,M,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,261,-44.0,261.0,keep,0.9,78.1,229.0,143,6,532,24,7,2013,Oct,SocSci,Pass
GGG,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,261,-58.0,261.0,keep,0.3,23.5,1547.0,69,6,304,17,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-36.0,261.0,keep,0.9,61.8,229.0,100,6,266,13,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,261,-35.0,261.0,keep,0.9,79.4,229.0,170,7,571,35,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,261,-33.0,261.0,keep,0.8,63.0,458.0,120,6,499,27,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,261,-11.0,261.0,keep,0.9,71.7,229.0,93,6,273,9,7,2013,Oct,SocSci,Fail
GGG,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,261,-59.0,261.0,keep,0.9,55.3,229.0,186,6,456,26,7,2013,Oct,SocSci,Fail
GGG,F,South Region,A Level or Equivalent,10-20,0-35,0,30,N,261,-36.0,261.0,keep,0.9,65.0,229.0,169,7,518,39,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,261,-24.0,261.0,keep,0.8,69.0,290.0,210,7,673,27,7,2013,Oct,SocSci,Pass
GGG,F,South Region,A Level or Equivalent,60-70%,35-55,0,30,N,261,-45.0,261.0,keep,0.9,79.6,229.0,152,7,941,33,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,Lower Than A Level,10-20,0-35,0,90,N,261,-15.0,261.0,keep,0.9,60.8,229.0,142,6,424,32,7,2013,Oct,SocSci,Fail
GGG,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,261,-43.0,261.0,keep,0.3,22.2,1547.0,66,7,170,13,7,2013,Oct,SocSci,Fail
GGG,F,North Western Region,HE Qualification,50-60%,35-55,0,30,N,261,-37.0,261.0,keep,0.7,44.5,687.0,82,5,332,12,7,2013,Oct,SocSci,Fail
GGG,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,261,-35.0,261.0,keep,0.9,68.5,229.0,52,6,115,6,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,261,-67.0,261.0,keep,0.8,63.2,458.0,150,6,691,28,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,261,-25.0,261.0,keep,0.8,73.5,458.0,170,7,517,35,7,2013,Oct,SocSci,Distinction
GGG,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,261,-12.0,261.0,keep,0.9,85.0,229.0,261,7,803,66,7,2013,Oct,SocSci,Distinction
GGG,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,261,-36.0,261.0,keep,0.9,83.5,229.0,231,7,773,49,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,261,-24.0,261.0,keep,0.7,58.5,687.0,91,6,386,15,7,2013,Oct,SocSci,Distinction
GGG,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-173.0,261.0,keep,0.8,71.5,458.0,181,7,568,52,7,2013,Oct,SocSci,Pass
GGG,F,South Region,A Level or Equivalent,50-60%,35-55,0,30,Y,261,-114.0,261.0,keep,0.7,47.5,687.0,235,7,943,47,7,2013,Oct,SocSci,Pass
GGG,F,South East Region,A Level or Equivalent,60-70%,0-35,0,45,N,261,-24.0,261.0,keep,0.9,63.3,229.0,212,6,753,50,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,261,-156.0,261.0,keep,0.9,83.5,229.0,555,7,2853,114,7,2013,Oct,SocSci,Distinction
GGG,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,261,-29.0,261.0,keep,0.8,64.0,458.0,147,7,552,24,7,2013,Oct,SocSci,Pass
GGG,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,261,-29.0,261.0,keep,0.6,40.0,916.0,35,6,96,6,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-29.0,261.0,keep,0.9,62.0,229.0,105,6,371,20,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,261,-26.0,261.0,keep,0.7,52.5,687.0,90,6,456,21,7,2013,Oct,SocSci,Pass
GGG,F,South Region,Lower Than A Level,50-60%,0-35,0,30,Y,261,-117.0,261.0,keep,0.9,76.0,229.0,287,7,764,66,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,Y,261,-45.0,261.0,keep,0.9,84.0,229.0,355,7,915,117,7,2013,Oct,SocSci,Distinction
GGG,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,261,-53.0,261.0,keep,0.9,62.9,229.0,246,7,851,65,7,2013,Oct,SocSci,Pass
GGG,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,261,-130.0,261.0,keep,0.9,68.3,229.0,104,6,431,24,7,2013,Oct,SocSci,Pass
GGG,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,261,-29.0,261.0,keep,0.9,70.1,229.0,167,6,419,39,7,2013,Oct,SocSci,Pass
GGG,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,261,-38.0,261.0,keep,0.1,6.0,1900.0,34,5,76,10,7,2013,Oct,SocSci,Fail
GGG,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,261,-60.0,261.0,keep,0.7,48.8,687.0,141,6,242,36,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,261,-122.0,261.0,keep,0.9,61.8,229.0,260,7,1224,56,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,261,-56.0,261.0,keep,0.9,73.3,229.0,190,7,817,44,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-58.0,261.0,keep,0.9,74.0,229.0,179,6,744,33,7,2013,Oct,SocSci,Pass
GGG,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,261,-25.0,261.0,keep,0.8,75.5,458.0,157,7,635,27,7,2013,Oct,SocSci,Pass
GGG,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-36.0,261.0,keep,0.9,80.7,229.0,321,7,1305,60,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,261,-29.0,261.0,keep,0.9,76.0,229.0,240,6,800,53,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-25.0,261.0,keep,0.9,70.8,229.0,90,6,237,14,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,Y,261,-100.0,261.0,keep,0.9,74.0,229.0,242,7,619,51,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,261,-51.0,261.0,keep,0.1,6.2,1900.0,29,5,71,11,7,2013,Oct,SocSci,Fail
GGG,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-38.0,261.0,keep,0.8,64.5,458.0,223,7,638,75,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,10-20,0-35,0,30,Y,261,-26.0,261.0,keep,0.9,78.5,229.0,128,6,417,20,7,2013,Oct,SocSci,Pass
GGG,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,261,-43.0,261.0,keep,0.9,72.2,229.0,110,6,547,23,7,2013,Oct,SocSci,Pass
GGG,F,South Region,HE Qualification,80-90%,0-35,0,60,N,261,-29.0,261.0,keep,0.8,65.0,290.0,171,7,707,31,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,Y,261,-24.0,261.0,keep,0.7,57.0,687.0,136,6,291,41,7,2013,Oct,SocSci,Distinction
GGG,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,30,N,261,-29.0,261.0,keep,0.5,40.2,1089.0,141,6,376,28,7,2013,Oct,SocSci,Fail
GGG,F,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,261,-142.0,261.0,keep,0.9,77.0,229.0,336,7,948,57,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,261,-100.0,261.0,keep,0.9,75.4,229.0,456,7,1514,104,7,2013,Oct,SocSci,Pass
GGG,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,261,-66.0,261.0,keep,0.9,80.5,229.0,132,6,283,22,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-45.0,261.0,keep,0.8,39.4,458.0,77,6,211,16,7,2013,Oct,SocSci,Fail
GGG,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,261,-26.0,261.0,keep,0.9,86.5,229.0,306,6,1322,67,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,261,-143.0,261.0,keep,0.9,80.0,229.0,365,7,1297,96,7,2013,Oct,SocSci,Pass
GGG,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,261,-24.0,261.0,keep,0.1,7.5,1900.0,28,5,93,10,7,2013,Oct,SocSci,Fail
GGG,M,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-24.0,261.0,keep,0.7,61.7,687.0,147,5,507,38,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,261,-26.0,261.0,keep,0.8,58.6,458.0,128,6,652,29,7,2013,Oct,SocSci,Pass
GGG,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,261,-53.0,261.0,keep,0.9,76.9,229.0,184,6,542,43,7,2013,Oct,SocSci,Distinction
GGG,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,261,-25.0,261.0,keep,0.9,85.0,229.0,71,6,265,9,7,2013,Oct,SocSci,Distinction
GGG,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,261,-25.0,261.0,keep,0.9,71.2,229.0,151,7,717,24,7,2013,Oct,SocSci,Distinction
GGG,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-38.0,261.0,keep,0.8,44.3,458.0,124,6,299,22,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,Y,261,-58.0,261.0,keep,0.9,77.9,229.0,128,6,326,32,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,261,-113.0,261.0,keep,0.7,59.5,687.0,92,6,264,15,7,2013,Oct,SocSci,Distinction
GGG,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,261,-173.0,261.0,keep,0.9,64.8,229.0,71,5,173,16,7,2013,Oct,SocSci,Pass
GGG,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,261,-113.0,261.0,keep,0.7,55.5,687.0,53,6,190,8,7,2013,Oct,SocSci,Fail
GGG,M,London Region,Lower Than A Level,60-70%,35-55,0,30,N,261,-25.0,261.0,keep,0.2,12.4,1776.0,166,6,560,42,7,2013,Oct,SocSci,Fail
GGG,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,261,-17.0,261.0,keep,0.9,82.5,229.0,103,5,420,20,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,261,-38.0,261.0,keep,0.9,77.7,229.0,152,7,403,36,7,2013,Oct,SocSci,Pass
GGG,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,261,-26.0,261.0,keep,0.9,76.5,229.0,141,6,311,33,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,Y,261,-36.0,261.0,keep,0.8,52.3,458.0,238,6,642,56,7,2013,Oct,SocSci,Fail
GGG,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,261,-102.0,261.0,keep,0.8,73.4,458.0,535,7,1971,112,7,2013,Oct,SocSci,Distinction
GGG,F,South West Region,Lower Than A Level,60-70%,0-35,0,150,N,261,-22.0,261.0,keep,0.9,64.0,229.0,82,6,187,19,7,2013,Oct,SocSci,Pass
GGG,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,261,-37.0,261.0,keep,0.9,70.0,229.0,126,6,305,28,7,2013,Oct,SocSci,Pass
GGG,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,261,-120.0,261.0,keep,0.4,30.5,1318.0,82,7,245,20,7,2013,Oct,SocSci,Fail
GGG,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,261,-43.0,261.0,keep,0.9,73.1,229.0,145,6,414,25,7,2013,Oct,SocSci,Pass
GGG,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,261,-24.0,261.0,keep,0.9,78.7,229.0,166,6,621,30,7,2013,Oct,SocSci,Pass
GGG,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-67.0,261.0,keep,0.9,85.0,229.0,150,6,524,36,7,2013,Oct,SocSci,Pass
GGG,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,30,N,261,-124.0,261.0,keep,0.9,74.0,229.0,113,7,357,21,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,261,-38.0,261.0,keep,0.9,73.5,229.0,290,7,883,87,7,2013,Oct,SocSci,Fail
GGG,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,261,-135.0,261.0,keep,0.9,59.2,229.0,121,6,272,30,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,261,-163.0,261.0,keep,0.9,78.5,229.0,273,7,976,56,7,2013,Oct,SocSci,Distinction
GGG,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,261,-148.0,261.0,keep,0.7,49.5,687.0,151,7,787,38,7,2013,Oct,SocSci,Distinction
GGG,M,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,261,-42.0,261.0,keep,0.4,26.8,1374.0,30,5,121,7,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-37.0,261.0,keep,0.9,77.0,229.0,189,7,712,47,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,261,-151.0,261.0,keep,0.7,55.8,687.0,123,7,486,37,7,2013,Oct,SocSci,Pass
GGG,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,261,-102.0,261.0,keep,0.9,80.9,229.0,95,6,311,18,7,2013,Oct,SocSci,Distinction
GGG,F,North Western Region,A Level or Equivalent,10-20,0-35,0,45,N,261,-38.0,261.0,keep,0.9,39.6,229.0,163,7,529,39,7,2013,Oct,SocSci,Pass
GGG,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,261,-43.0,261.0,keep,0.9,60.9,229.0,131,6,380,24,7,2013,Oct,SocSci,Fail
GGG,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,261,-169.0,261.0,keep,0.9,82.0,229.0,570,7,1653,122,7,2013,Oct,SocSci,Distinction
GGG,F,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,261,-19.0,261.0,keep,0.7,62.3,687.0,206,7,452,48,7,2013,Oct,SocSci,Pass
GGG,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,261,-79.0,261.0,keep,0.1,5.0,1900.0,11,5,23,3,7,2013,Oct,SocSci,Fail
GGG,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,261,-32.0,261.0,keep,0.9,88.5,229.0,327,7,994,69,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,261,-86.0,261.0,keep,0.9,78.5,229.0,153,7,526,31,7,2013,Oct,SocSci,Distinction
GGG,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,261,-88.0,261.0,keep,0.9,63.2,229.0,257,7,597,70,7,2013,Oct,SocSci,Pass
GGG,F,South West Region,Lower Than A Level,30-40%,0-35,0,45,N,261,-24.0,261.0,keep,0.7,47.6,687.0,67,5,179,15,7,2013,Oct,SocSci,Pass
GGG,M,London Region,Lower Than A Level,20-30%,35-55,0,45,N,261,-96.0,261.0,keep,0.9,71.5,229.0,406,7,1665,65,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,261,-79.0,261.0,keep,0.9,70.5,229.0,173,6,483,39,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,45,N,261,-26.0,261.0,keep,0.9,52.8,229.0,281,7,1161,58,7,2013,Oct,SocSci,Pass
GGG,F,South East Region,A Level or Equivalent,70-80%,0-35,0,75,N,261,-29.0,261.0,keep,0.9,75.5,229.0,202,6,562,50,7,2013,Oct,SocSci,Pass
GGG,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,Y,261,-81.0,261.0,keep,0.9,83.5,229.0,298,6,1805,57,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,261,-106.0,261.0,keep,0.9,59.0,229.0,300,6,1823,59,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,261,-29.0,261.0,keep,0.1,5.4,1900.0,81,7,252,26,7,2013,Oct,SocSci,Fail
GGG,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,261,-65.0,261.0,keep,0.7,61.0,687.0,116,6,274,39,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,261,-23.0,261.0,keep,0.9,69.9,229.0,137,6,588,23,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,261,-67.0,261.0,keep,0.9,76.5,229.0,185,7,647,39,7,2013,Oct,SocSci,Distinction
GGG,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,261,-45.0,261.0,keep,0.3,18.5,1547.0,64,6,198,16,7,2013,Oct,SocSci,Fail
GGG,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,261,-52.0,261.0,keep,0.9,85.3,229.0,234,7,1051,46,7,2013,Oct,SocSci,Pass
GGG,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,261,-124.0,261.0,keep,0.7,55.0,687.0,105,7,365,21,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,261,-31.0,261.0,keep,0.9,69.8,229.0,123,6,382,23,7,2013,Oct,SocSci,Pass
GGG,F,London Region,A Level or Equivalent,80-90%,0-35,0,45,N,261,-67.0,261.0,keep,0.9,64.5,229.0,89,6,273,17,7,2013,Oct,SocSci,Pass
GGG,F,South West Region,HE Qualification,0-10%,0-35,0,30,N,261,-66.0,261.0,keep,0.9,69.3,229.0,143,7,337,39,7,2013,Oct,SocSci,Fail
GGG,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,261,-109.0,261.0,keep,0.9,77.3,229.0,277,7,1120,51,7,2013,Oct,SocSci,Pass
GGG,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,45,Y,261,-39.0,261.0,keep,0.9,51.2,229.0,222,7,440,79,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,261,-106.0,261.0,keep,0.7,45.0,687.0,236,7,942,52,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,261,-78.0,261.0,keep,0.8,63.5,458.0,214,7,769,56,7,2013,Oct,SocSci,Pass
GGG,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,261,-50.0,261.0,keep,0.6,20.0,916.0,374,7,1102,63,7,2013,Oct,SocSci,Fail
GGG,F,South West Region,A Level or Equivalent,70-80%,0-35,0,45,Y,261,-67.0,261.0,keep,0.9,75.0,229.0,207,7,701,56,7,2013,Oct,SocSci,Distinction
GGG,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,261,-42.0,261.0,keep,0.9,53.7,229.0,377,7,1218,87,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,Y,261,-43.0,261.0,keep,0.2,12.8,1671.0,69,7,371,12,7,2013,Oct,SocSci,Fail
GGG,F,East Midlands Region,HE Qualification,60-70%,35-55,0,30,N,261,-25.0,261.0,keep,0.9,81.9,229.0,351,7,1079,88,7,2013,Oct,SocSci,Distinction
GGG,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,261,-145.0,261.0,keep,0.9,65.9,229.0,152,6,420,33,7,2013,Oct,SocSci,Pass
GGG,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,45,N,261,-45.0,261.0,keep,0.7,51.5,687.0,172,7,626,50,7,2013,Oct,SocSci,Pass
GGG,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,261,-32.0,261.0,keep,0.1,5.5,1900.0,31,5,67,6,7,2013,Oct,SocSci,Fail
GGG,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,261,-134.0,261.0,keep,0.9,80.0,229.0,157,7,401,41,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,261,-81.0,261.0,keep,0.8,49.5,458.0,321,7,649,95,7,2013,Oct,SocSci,Pass
GGG,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,261,-26.0,261.0,keep,0.7,47.0,687.0,172,7,534,38,7,2013,Oct,SocSci,Fail
GGG,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,N,261,-39.0,261.0,keep,0.9,83.0,229.0,102,5,383,20,7,2013,Oct,SocSci,Pass
GGG,M,South West Region,Lower Than A Level,10-20,35-55,0,30,N,261,-29.0,261.0,keep,0.9,63.0,229.0,350,7,1200,102,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,45,N,261,-26.0,261.0,keep,0.9,76.5,229.0,353,7,1179,71,7,2013,Oct,SocSci,Pass
GGG,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,261,-74.0,261.0,keep,0.9,79.6,229.0,305,7,1250,52,7,2013,Oct,SocSci,Pass
GGG,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,261,-29.0,261.0,keep,0.9,66.9,229.0,227,7,671,51,7,2013,Oct,SocSci,Pass
GGG,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,45,N,261,-109.0,261.0,keep,0.9,83.5,229.0,272,7,1264,56,7,2013,Oct,SocSci,Distinction
GGG,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,261,-157.0,261.0,keep,0.9,73.0,229.0,397,7,1221,108,7,2013,Oct,SocSci,Pass
GGG,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,261,-156.0,261.0,keep,0.9,71.0,229.0,164,6,488,36,7,2013,Oct,SocSci,Pass
